address,district,street,house_number,coords,area,full_price,weighted_price,lat,lon
Свердловская область;Екатеринбург;район Октябрьский;Переходный пер.;д.9,район Октябрьский,Переходный пер.,д.9,"56.804155,60.630475",72.0,5724900,79545,56.804155,60.630475
Свердловская область;Екатеринбург;район Ленинский;ул. Цвиллинга,Екатеринбург,район Ленинский,ул. Цвиллинга,"56.814620,60.624010",81.9,5729500,70000,56.814620,60.624010
Свердловская область;Екатеринбург;район Ленинский;ул. Чкалова,Екатеринбург,район Ленинский,ул. Чкалова,"56.810832,60.577397",64.4,5750000,89285,56.810832,60.577397
Свердловская область;Екатеринбург;район Верх-Исетский;Академический мкр;просп. Академика Сахарова,район Верх-Исетский,Академический мкр,просп. Академика Сахарова,"56.790211,60.504598",70.0,5840100,83430,56.790211,60.504598
Свердловская область;Екатеринбург;район Орджоникидзевский;ул. Индустрии;д.104,район Орджоникидзевский,ул. Индустрии,д.104,"56.906065,60.611273",69.0,5850000,84782,56.906065,60.611273
Свердловская область;Екатеринбург;район Ленинский;ул. Большакова,Екатеринбург,район Ленинский,ул. Большакова,"56.815957,60.593574",63.8,5931540,93000,56.815957,60.593574
Свердловская область;Екатеринбург;район Ленинский;ул. Чкалова,Екатеринбург,район Ленинский,ул. Чкалова,"56.810832,60.577397",71.8,5900000,82172,56.810832,60.577397
Свердловская область;Екатеринбург;район Кировский;ул. Владимира Высоцкого;д.1,район Кировский,ул. Владимира Высоцкого,д.1,"56.843608,60.674976",97.2,5970000,61432,56.843608,60.674976
Свердловская область;Екатеринбург;район Ленинский;ул. Цвиллинга,Екатеринбург,район Ленинский,ул. Цвиллинга,"56.814620,60.624010",84.7,5926900,70000,56.814620,60.624010
Свердловская область;Екатеринбург;район Чкаловский;ул. Гастелло;д.25,район Чкаловский,ул. Гастелло,д.25,"56.782927,60.647289",80.6,5980000,74193,56.782927,60.647289
Свердловская область;Екатеринбург;район Ленинский;ул. Большакова,Екатеринбург,район Ленинский,ул. Большакова,"56.815957,60.593574",65.0,6108120,94000,56.815957,60.593574
Свердловская область;Екатеринбург;район Кировский;ул. Владимира Высоцкого;д.1,район Кировский,ул. Владимира Высоцкого,д.1,"56.843608,60.674976",81.7,6123000,74990,56.843608,60.674976
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Данилы Зверева,район Кировский,Пионерский мкр,ул. Данилы Зверева,"56.863410,60.652391",77.2,6115000,79209,56.863410,60.652391
Свердловская область;Екатеринбург;район Чкаловский;ул. Крестинского;д.2,район Чкаловский,ул. Крестинского,д.2,"56.792404,60.608290",75.4,6104970,81000,56.792404,60.608290
