address,district,street,house_number,coords,area,full_price,weighted_price,lat,lon,is_correct,distr
Санкт-Петербург;район Красносельский;Петергофское ш.;д.78к11,район Красносельский,Петергофское ш.,д.78к11,"59.845930,30.111403",233.0,25700000,110300,59.84593,30.111403000000006,1,"МО №39 ""Сосновая Поляна"""
Санкт-Петербург;район Центральный;ул. Чайковского;д.83/7,район Центральный,ул. Чайковского,д.83/7,"59.946189,30.367090",204.0,25800000,126470,59.946189,30.36709,1,"МО №80 ""Смольнинское"""
Санкт-Петербург;район Московский;Яковлевский пер.;д.7,район Московский,Яковлевский пер.,д.7,"59.873808,30.325085",179.0,25900000,144692,59.873808,30.325085,1,"МО №44 ""Московская застава"""
Санкт-Петербург;район Петроградский;Петровский просп.;д.5,район Петроградский,Петровский просп.,д.5,"59.959233,30.272210",153.0,25900000,169281,59.959233,30.27221,1,"МО №62 ""Петровский"""
Санкт-Петербург;район Петроградский;Каменноостровский просп.;д.26-28,район Петроградский,Каменноостровский просп.,д.26-28,"59.962845,30.313901",169.0,26000000,153846,59.962845,30.313901,1,"МО №59 ""Кронверкское"""
Санкт-Петербург;район Петроградский;Каменноостровский просп.;д.26-28,район Петроградский,Каменноостровский просп.,д.26-28,"59.962845,30.313901",170.0,26000000,152941,59.962845,30.313901,1,"МО №59 ""Кронверкское"""
Санкт-Петербург;район Выборгский;Шувалово тер.;ул. Береговая;д.18к1,Шувалово тер.,ул. Береговая,д.18к1,"60.059997,30.290320",230.0,26000000,113043,60.059997,30.29032,1,"МО №17 ""Шувалово-Озерки"""
Санкт-Петербург;район Петроградский;Каменноостровский просп.;д.1-3,район Петроградский,Каменноостровский просп.,д.1-3,"59.956714,30.320845",180.0,26000000,144444,59.956714,30.320845,1,"МО №60 ""Посадский"""
Санкт-Петербург;район Центральный;ул. Восстания;д.3-5,район Центральный,ул. Восстания,д.3-5,"59.932680,30.360451",149.7,26000000,173680,59.93268000000001,30.360451,1,"МО №80 ""Смольнинское"""
Санкт-Петербург;район Адмиралтейский;Галерная ул.;д.53,район Адмиралтейский,Галерная ул.,д.53,"59.931751,30.288353",136.2,26000000,190895,59.931751,30.288353000000004,1,"МО №3 ""Адмиралтейский"""
Санкт-Петербург;район Василеостровский;ул. Кораблестроителей;д.30,район Василеостровский,ул. Кораблестроителей,д.30,"59.951903,30.216631",160.0,26450000,165312,59.951903,30.216631,1,"МО №11 ""Остров Декабристов"""
Санкт-Петербург;район Петроградский;Большая Монетная ул.;д.29,район Петроградский,Большая Монетная ул.,д.29,"59.962922,30.325893",196.0,26500000,135204,59.962922,30.325893,1,"МО №60 ""Посадский"""
Санкт-Петербург;район Центральный;Думская ул.;д.5/22,район Центральный,Думская ул.,д.5/22,"59.933424,30.328013",93.0,26500000,284946,59.933424,30.328013,1,МО №78
Санкт-Петербург;Петергоф;район Петродворцовый;ул. Аврова;д.5к2,район Петродворцовый,ул. Аврова,д.5к2,"59.879015,29.922460",203.0,26900000,132512,59.879015,29.92246,1,"МО ""г. Петергоф"""
Санкт-Петербург;район Петроградский;Ораниенбаумская ул.;д.22-24,район Петроградский,Ораниенбаумская ул.,д.22-24,"59.961422,30.295593",144.5,11800000,81660,59.961422,30.295593,1,"МО №62 ""Петровский"""
Санкт-Петербург;район Центральный;ул. Марата;д.22-24,район Центральный,ул. Марата,д.22-24,"59.928009,30.353687",140.7,11800000,83866,59.928009,30.353687,1,unknown
Санкт-Петербург;район Адмиралтейский;Старо-Петергофский просп.;д.52,район Адмиралтейский,Старо-Петергофский просп.,д.52,"59.901906,30.275471",155.8,11900000,76379,59.901906,30.275471000000003,1,"МО №6 ""Екатерингофский"""
Санкт-Петербург;район Центральный;Херсонская ул.;д.1/7,район Центральный,Херсонская ул.,д.1/7,"59.929840,30.376163",167.0,11999000,71850,59.92984000000001,30.376163,1,"МО №80 ""Смольнинское"""
Санкт-Петербург;район Красносельский;Авангардная ул.;д.31,район Красносельский,Авангардная ул.,д.31,"59.832222,30.181759",196.8,11900000,60467,59.832222,30.181759000000003,1,"МО №40 ""Урицк"""
Санкт-Петербург;район Центральный;ул. Радищева;д.29,район Центральный,ул. Радищева,д.29,"59.939208,30.363802",144.7,11900000,82239,59.939208,30.363802000000003,1,"МО №80 ""Смольнинское"""
Санкт-Петербург;район Центральный;Невский просп.;д.146,район Центральный,Невский просп.,д.146,"59.929078,30.370854",141.0,11900000,84397,59.929078,30.370854,1,"МО №80 ""Смольнинское"""
Санкт-Петербург;район Адмиралтейский;Садовая ул.;д.102,район Адмиралтейский,Садовая ул.,д.102,"59.917772,30.288892",140.0,11990000,85642,59.917772,30.288892,1,"МО №1 ""Коломна"""
Санкт-Петербург;район Адмиралтейский;Английский просп.;д.21/60,район Адмиралтейский,Английский просп.,д.21/60,"59.923477,30.284265",138.0,12000000,86956,59.923477,30.284265,1,"МО №1 ""Коломна"""
Санкт-Петербург;район Петроградский;Чкаловский просп.;д.16Б,район Петроградский,Чкаловский просп.,д.16Б,"59.961125,30.289368",157.3,12135000,77145,59.961125,30.289368,1,"МО №63 ""Чкаловское"""
Санкт-Петербург;район Петроградский;Съезжинская ул.;д.19,район Петроградский,Съезжинская ул.,д.19,"59.953687,30.299447",136.5,12000000,87912,59.953687,30.299447,1,"МО №58 ""Введенский"""
Санкт-Петербург;район Центральный;Синопская наб.;д.28,район Центральный,Синопская наб.,д.28,"59.929885,30.388030",165.3,12000000,72595,59.929885,30.38803,1,"МО №80 ""Смольнинское"""
Санкт-Петербург;район Центральный;ул. Марата;д.80,район Центральный,ул. Марата,д.80,"59.920068,30.341488",166.6,12000000,72028,59.92006800000001,30.341488,1,"МО №82 ""Владимирский"""
Санкт-Петербург;район Центральный;ул. Марата;д.60/7,район Центральный,ул. Марата,д.60/7,"59.921786,30.347462",140.9,12000000,85166,59.921786,30.347462,1,"МО №82 ""Владимирский"""
