address,district,street,house_number,coords,area,full_price,weighted_price,lat,lon,is_correct
Москва;район Новогиреево;Перовская ул.;д.58,район Новогиреево,Перовская ул.,д.58,"55.745032,37.791908",30.0,6700000,223333,55.745031999999995,37.791908,1
Москва;район Можайский;Гвардейская ул.;д.8,район Можайский,Гвардейская ул.,д.8,"55.722421,37.425468",32.0,6700000,209375,55.722421,37.425468,1
Москва;район Орехово-Борисово Южное;Ясеневая ул.;д.вл14,район Орехово-Борисово Южное,Ясеневая ул.,д.вл14,"55.599235,37.727373",34.0,6700000,197058,55.599235,37.727373,1
Москва;район Раменки;Минская ул.;д.2,район Раменки,Минская ул.,д.2,"55.716037,37.503998",122.0,47600000,390163,55.716037,37.503997999999996,1
Москва;район Очаково-Матвеевское;Староволынская ул.;д.12к3,район Очаково-Матвеевское,Староволынская ул.,д.12к3,"55.714688,37.475845",147.7,48000000,324983,55.714688,37.475845,1
Москва;район Хамовники;Комсомольский просп.;д.32,район Хамовники,Комсомольский просп.,д.32,"55.724900,37.576870",91.0,48230000,530000,55.7249,37.57687,1
Москва;район Очаково-Матвеевское;Староволынская ул.;д.12к5,район Очаково-Матвеевское,Староволынская ул.,д.12к5,"55.715479,37.479034",123.0,50000000,406504,55.715479,37.479034000000006,1
Москва;район Раменки;Ломоносовский просп.;д.25к5,район Раменки,Ломоносовский просп.,д.25к5,"55.692008,37.530939",115.0,52000000,452173,55.692007999999994,37.530939000000004,1
Москва;район Пресненский;Большая Садовая ул.;д.5к1,район Пресненский,Большая Садовая ул.,д.5к1,"55.768588,37.592267",135.0,51900000,384444,55.768588,37.592267,1
Москва;район Пресненский;Малая Бронная ул.;д.34,район Пресненский,Малая Бронная ул.,д.34,"55.764445,37.593120",70.0,52000000,742857,55.764444999999995,37.59312,1
Москва;район Пресненский;Большая Бронная ул.;д.7,район Пресненский,Большая Бронная ул.,д.7,"55.761138,37.598474",80.0,52900000,661250,55.761138,37.598473999999996,1
Москва;район Арбат;Кривоарбатский пер.;д.8С2,район Арбат,Кривоарбатский пер.,д.8С2,"55.748376,37.589904",117.2,53000000,452218,55.748376,37.589904,1
Москва;район Раменки;Мосфильмовская ул.;д.8,район Раменки,Мосфильмовская ул.,д.8,"55.723237,37.527903",130.0,53000000,407692,55.723237,37.527903,1
Москва;район Раменки;Мосфильмовская ул.;д.70к3,район Раменки,Мосфильмовская ул.,д.70к3,"55.714937,37.506343",145.0,53900000,371724,55.714937,37.506343,1
Москва;район Очаково-Матвеевское;Староволынская ул.;д.12к4,район Очаково-Матвеевское,Староволынская ул.,д.12к4,"55.715525,37.477103",117.0,55000000,470085,55.715525,37.477103,1
Москва;район Беговой;Верхняя ул.;д.20к1,район Беговой,Верхняя ул.,д.20к1,"55.779874,37.573995",128.0,55000000,429687,55.779874,37.573995000000004,1
Москва;район Тверской;Весковский пер.;д.3,район Тверской,Весковский пер.,д.3,"55.778796,37.598825",125.0,55000000,440000,55.778796,37.598825,1
Москва;район Арбат;1-й Смоленский пер.;д.17,район Арбат,1-й Смоленский пер.,д.17,"55.748711,37.578514",105.9,55000000,519357,55.748711,37.578514,1
Москва;район Якиманка;ул. Большая Якиманка;д.26,район Якиманка,ул. Большая Якиманка,д.26,"55.735839,37.612551",105.0,55950000,532857,55.735839,37.612551,1
Москва;район Даниловский;ул. Серпуховский Вал;д.21к1,район Даниловский,ул. Серпуховский Вал,д.21к1,"55.710809,37.610404",120.0,56500000,470833,55.710809,37.610403999999996,1
Москва;район Тропарево-Никулино;просп. Вернадского;д.94к4,район Тропарево-Никулино,просп. Вернадского,д.94к4,"55.652999,37.471740",100.0,57000000,570000,55.652999,37.471740000000004,1
Москва;район Раменки;Мосфильмовская ул.;д.8,район Раменки,Мосфильмовская ул.,д.8,"55.723237,37.527903",107.0,57000000,532710,55.723237,37.527903,1
Москва;район Басманный;ул. Чаплыгина;д.1АС1,район Басманный,ул. Чаплыгина,д.1АС1,"55.764197,37.646139",160.3,57000000,355583,55.764196999999996,37.646139,1
Москва;район Проспект Вернадского;Ленинский просп.;д.96,район Проспект Вернадского,Ленинский просп.,д.96,"55.670884,37.515218",150.0,56718360,378122,55.670883999999994,37.515218,1
Москва;район Гагаринский;ул. Косыгина;д.2к1,район Гагаринский,ул. Косыгина,д.2к1,"55.709693,37.576780",110.0,58000000,527272,55.70969300000001,37.57678,1
Москва;район Можайский;Можайское ш.;д.2,район Можайский,Можайское ш.,д.2,"55.724271,37.446910",134.0,58000000,432835,55.724270999999995,37.446909999999995,1
Москва;район Замоскворечье;Мытная ул.;д.7с1,район Замоскворечье,Мытная ул.,д.7с1,"55.722142,37.618569",116.9,58500000,500427,55.722142000000005,37.618569,1
Москва;район Войковский;Ленинградское ш.;д.37к1,район Войковский,Ленинградское ш.,д.37к1,"55.832095,37.483957",208.0,58710000,282259,55.832094999999995,37.483957000000004,1
Москва;район Хорошевский;Чапаевский пер.;д.3,район Хорошевский,Чапаевский пер.,д.3,"55.798480,37.520671",150.0,81000000,540000,55.798480000000005,37.520671,1
Москва;район Раменки;Мосфильмовская ул.;д.8,район Раменки,Мосфильмовская ул.,д.8,"55.723237,37.527903",130.0,81926520,630204,55.723237,37.527903,1
Москва;район Пресненский;наб. Пресненская;д.12,район Пресненский,наб. Пресненская,д.12,"55.749511,37.537083",221.0,84000000,380090,55.749511,37.537083,1
Москва;район Тверской;Старопименовский пер.;д.10,район Тверской,Старопименовский пер.,д.10,"55.769246,37.602301",121.0,86968152,718745,55.769245999999995,37.602301000000004,1
Москва;район Хамовники;2-я Фрунзенская ул.;д.8,район Хамовники,2-я Фрунзенская ул.,д.8,"55.723699,37.583697",93.6,90749376,969544,55.723698999999996,37.583696999999994,1
Москва;район Хамовники;Трубецкая ул.;д.12,район Хамовники,Трубецкая ул.,д.12,"55.727004,37.574552",94.0,95000000,1010638,55.727004,37.574552000000004,1
Москва;район Хамовники;Трубецкая ул.;д.12,район Хамовники,Трубецкая ул.,д.12,"55.727004,37.574552",92.1,95000000,1031487,55.727004,37.574552000000004,1
Москва;район Раменки;ул. Косыгина;д.19К1,район Раменки,ул. Косыгина,д.19К1,"55.706086,37.549705",116.3,94530600,812816,55.706086,37.549704999999996,1
Москва;район Хамовники;Малая Пироговская ул.;д.8,район Хамовники,Малая Пироговская ул.,д.8,"55.729610,37.570474",100.0,96000000,960000,55.72961,37.570474,1
Москва;район Раменки;Минская ул.;д.2кА,район Раменки,Минская ул.,д.2кА,"55.716372,37.503729",120.0,99000000,825000,55.716372,37.503729,1
Москва;район Якиманка;2-й Казачий пер.;д.5,район Якиманка,2-й Казачий пер.,д.5,"55.734359,37.622226",120.0,100000000,833333,55.734359,37.622226,1
